modality,reference,model,tilt,MAE,MSE,PSNR,SSIM
faket,noiseless,2,7,0.30152136,0.09560561477993969,10.195166014860375,0.37993407
faket,noiseless,2,8,0.30005848,0.09467075749626266,10.237841479155708,0.3794162
faket,noiseless,2,9,0.35051656,0.12724122709511299,8.953721512743048,0.4028025
faket,noiseless,2,10,0.34926194,0.12631894646181524,8.985315051318723,0.40197814
faket,noiseless,2,11,0.3479038,0.1253314902241207,9.019397964253491,0.40228742
faket,noiseless,2,12,0.34774408,0.12516961677874963,9.025010774090354,0.4013387
faket,noiseless,2,13,0.3458883,0.12384408951254329,9.071247153869015,0.40008217
faket,noiseless,2,14,0.34586588,0.12378988691600713,9.073148337971125,0.40033937
faket,noiseless,2,15,0.34438616,0.12274191158396681,9.11007117292076,0.39997154
faket,noiseless,2,16,0.3435627,0.12214253855885791,9.131330580535383,0.39996362
faket,noiseless,2,17,0.3424798,0.12140361693281128,9.15768374294025,0.39746147
faket,noiseless,2,18,0.3423229,0.12129926619824001,9.16141826396569,0.39732572
faket,noiseless,2,19,0.3408583,0.12027529460644681,9.198235706482418,0.39658558
faket,noiseless,2,20,0.34134492,0.12058372183649141,9.18711315692878,0.39626205
faket,noiseless,2,21,0.34085825,0.12022966974138218,9.199883458529998,0.39611632
faket,noiseless,2,22,0.34049183,0.11996924961400891,9.209300575718757,0.3951259
faket,noiseless,2,23,0.33987868,0.11954348500855887,9.224740874857341,0.39454335
faket,noiseless,2,24,0.34009916,0.11969138278393052,9.219371156261962,0.39449906
faket,noiseless,2,25,0.3398705,0.11951863443400686,9.225643775531367,0.39421046
faket,noiseless,2,26,0.33916473,0.11903351143497774,9.243307547214743,0.39437386
faket,noiseless,2,27,0.33911616,0.11901731317286189,9.243898581996982,0.3929751
faket,noiseless,2,28,0.33934414,0.11918298081945565,9.237857568768947,0.39301455
faket,noiseless,2,29,0.33900255,0.11894605993625582,9.24649939303746,0.39317554
faket,noiseless,2,30,0.33879188,0.11882091927789534,9.251070919545102,0.39559388
faket,noiseless,2,31,0.3390068,0.11891935589735254,9.247474517289827,0.3936277
faket,noiseless,2,32,0.33893347,0.11884290700668039,9.250267334964523,0.39396235
faket,noiseless,2,33,0.3392129,0.11898948009732122,9.244914330414137,0.39490348
faket,noiseless,2,34,0.3388419,0.11870188273306637,9.255423926368401,0.39495698
faket,noiseless,2,35,0.33936536,0.11902420229188346,9.24364720514188,0.3957567
faket,noiseless,2,36,0.34033707,0.11964866211674051,9.22092153202366,0.39733005
faket,noiseless,2,37,0.34069538,0.11985207370853167,9.213544473009062,0.40037143
faket,noiseless,2,38,0.34096426,0.1200121483191925,9.207747899444602,0.40261582
faket,noiseless,2,39,0.3410034,0.12002277835921377,9.207363241445822,0.40736386
faket,noiseless,2,40,0.34172943,0.12051198560713594,9.189697578676588,0.40790814
faket,noiseless,2,41,0.3415732,0.12039825539049556,9.193798060995423,0.40924126
faket,noiseless,2,42,0.34304833,0.12140425016174333,9.157661090640367,0.4104892
faket,noiseless,2,43,0.34348944,0.12171311451038382,9.1466262429553,0.40982497
faket,noiseless,2,44,0.34463215,0.12250403752750161,9.118495974462377,0.41139686
faket,noiseless,2,45,0.34556705,0.12314150843728332,9.095955307674702,0.41219473
faket,noiseless,2,46,0.34588972,0.12335338624597865,9.088489239386782,0.41451907
faket,noiseless,2,47,0.34791636,0.12473171941738269,9.040230908982117,0.41581973
faket,noiseless,2,48,0.2955594,0.09122847320952766,10.398695933837745,0.39367127
faket,noiseless,2,49,0.29811624,0.09273413878016101,10.327603569616189,0.39436156
faket,noiseless,2,50,0.30043364,0.09412869585516287,10.262779583823002,0.39394858
faket,noiseless,2,51,0.30370754,0.09616023020506138,10.170045056505268,0.39305997
faket,noiseless,2,52,0.30636108,0.09787537689396933,10.093265525696989,0.38699713
faket,noiseless,2,53,0.31124786,0.10101882523502156,9.955976862781755,0.3756858
faket,noiseless,2,54,0.31616086,0.10424218772885195,9.819564826696258,0.36254877
faket,noiseless,2,55,0.32309029,0.10895135500335162,9.627673641619273,0.3339561
faket,noiseless,2,56,0.33093435,0.1144590045221104,9.413500355762785,0.29792243
faket,noiseless,2,57,0.29497492,0.09307262045969472,10.311780583535606,0.23629889
faket,noiseless,2,58,0.3078462,0.1019666436534974,9.915418757522463,0.197122
faket,noiseless,2,59,0.29494435,0.09334126914698919,10.299262983749369,0.22612613
faket,noiseless,2,60,0.30784744,0.10202117107291253,9.913096956295249,0.19685139
shrec,noiseless,2,0,0.5634655,0.32541019439873126,4.875688456776953,0.1688395
shrec,noiseless,2,1,0.5582708,0.31996859819056506,4.948926413730255,0.16003132
shrec,noiseless,2,2,0.5535526,0.3145075264745595,5.023689570000879,0.16468924
shrec,noiseless,2,3,0.54940486,0.310081358926082,5.085243413372572,0.15898283
shrec,noiseless,2,4,0.5455967,0.30592422590907953,5.143861302005478,0.15144455
shrec,noiseless,2,5,0.54163206,0.30174774968570806,5.2035596001345885,0.14949292
shrec,noiseless,2,6,0.53958744,0.2995837487711537,5.234817490848474,0.13782212
shrec,noiseless,2,7,0.53642136,0.29632478843059995,5.282320170034783,0.14634466
shrec,noiseless,2,8,0.53408414,0.2937721095003195,5.319894381750181,0.1425523
shrec,noiseless,2,9,0.5324173,0.292044445865258,5.345510488079786,0.14059983
shrec,noiseless,2,10,0.52890337,0.288996704953472,5.391071088997936,0.122779116
shrec,noiseless,2,11,0.5286867,0.2885788886751893,5.3973544339924695,0.12503353
shrec,noiseless,2,12,0.52670944,0.2863674832879264,5.4307629722434925,0.13112804
shrec,noiseless,2,13,0.5259621,0.2854818604413072,5.444214816756495,0.13575509
shrec,noiseless,2,14,0.52393687,0.2837644632018942,5.47041993662451,0.110726364
shrec,noiseless,2,15,0.5227382,0.2831107094635532,5.480437019066935,0.10968672
shrec,noiseless,2,16,0.5210972,0.28137842005668234,5.507092132611946,0.109973475
shrec,noiseless,2,17,0.5212481,0.2813947451212942,5.5068401701546605,0.12002766
shrec,noiseless,2,18,0.5205479,0.2809616926106436,5.513528894255851,0.10978626
shrec,noiseless,2,19,0.5203749,0.2804751326325958,5.5210563793434675,0.1186048
shrec,noiseless,2,20,0.51915646,0.2797715903607938,5.531963884001695,0.107591495
shrec,noiseless,2,21,0.5175857,0.27776695378997573,5.563194239704358,0.121140935
shrec,noiseless,2,22,0.51831436,0.27855078693250646,5.550956102795252,0.11773445
shrec,noiseless,2,23,0.5171,0.27744570648850564,5.568219915662606,0.10852705
shrec,noiseless,2,24,0.51732415,0.2774996037571732,5.56737632671741,0.12423299
shrec,noiseless,2,25,0.51565814,0.27581057842388096,5.593890809338613,0.123578504
shrec,noiseless,2,26,0.51526093,0.2753860043029141,5.60058135279048,0.12162579
shrec,noiseless,2,27,0.51679885,0.27707525879140105,5.5740225245698705,0.1198747
shrec,noiseless,2,28,0.5166384,0.27683527166573774,5.577785770985817,0.11565435
shrec,noiseless,2,29,0.51589596,0.27609257300086204,5.5894527589650655,0.12149608
shrec,noiseless,2,30,0.515695,0.2758310223601418,5.59356890871698,0.118516445
shrec,noiseless,2,31,0.51690876,0.2773294793633134,5.570039636556556,0.11032793
shrec,noiseless,2,32,0.5157619,0.2757686399292218,5.594551227869219,0.12200092
shrec,noiseless,2,33,0.51622117,0.27622530609156926,5.587365365014878,0.11957335
shrec,noiseless,2,34,0.5173498,0.2773925835881873,5.56905154473198,0.12150189
shrec,noiseless,2,35,0.5163624,0.27675159075976696,5.579098741305285,0.105443105
shrec,noiseless,2,36,0.5171662,0.27721805490175067,5.571784880254055,0.113767646
shrec,noiseless,2,37,0.5185559,0.27857320474182823,5.55060659600554,0.11991675
shrec,noiseless,2,38,0.5184136,0.2785519028515543,5.550938704297861,0.110173136
shrec,noiseless,2,39,0.5210491,0.2811266097536066,5.510980447440144,0.12374393
shrec,noiseless,2,40,0.5204438,0.2806973515657716,5.517616849993238,0.115508035
shrec,noiseless,2,41,0.5218396,0.2819238961816139,5.498681112870479,0.1243079
shrec,noiseless,2,42,0.5227854,0.2831154251792479,5.48036468014864,0.11085041
shrec,noiseless,2,43,0.5226009,0.28269511966916183,5.486816889248698,0.1274387
shrec,noiseless,2,44,0.5240682,0.28428102633282853,5.462521253040458,0.12537421
shrec,noiseless,2,45,0.52603483,0.28567198330573634,5.441323500700098,0.1274811
shrec,noiseless,2,46,0.52670646,0.2862928887540308,5.4318943931070915,0.12793998
shrec,noiseless,2,47,0.5285828,0.2881300939815763,5.404113791108463,0.13810413
shrec,noiseless,2,48,0.5304756,0.29046087442862756,5.369123595356948,0.123191446
shrec,noiseless,2,49,0.5330458,0.29337858799829747,5.325715859716791,0.11852754
shrec,noiseless,2,50,0.53457445,0.2942796164121699,5.312398187236887,0.13275874
shrec,noiseless,2,51,0.53684974,0.29673168324400767,5.276360798260052,0.13325435
shrec,noiseless,2,52,0.5399905,0.30017823623136936,5.226207985259848,0.13842514
shrec,noiseless,2,53,0.5431766,0.30380998769960665,5.173979528842715,0.1355821
shrec,noiseless,2,54,0.54684794,0.30729164458556857,5.1244924826856275,0.15518063
shrec,noiseless,2,55,0.5489454,0.31006243093811586,5.0855085235249,0.140513
shrec,noiseless,2,56,0.55323595,0.31438511295675575,5.025380272439756,0.15138656
shrec,noiseless,2,57,0.5597929,0.3215730711333365,4.927203266768837,0.15476458
shrec,noiseless,2,58,0.5656043,0.3277149474288855,4.845037495305407,0.15774795
shrec,noiseless,2,59,0.5723035,0.335081377903802,4.748497073433205,0.1555753
shrec,noiseless,2,60,0.581966,0.34595317091809175,4.609826844103393,0.14652808
noisy,noiseless,3,0,0.39258108,0.16488277047809538,7.828247238414074,0.16205959
noisy,noiseless,3,1,0.39407334,0.1657000410320525,7.806773840369592,0.16340575
noisy,noiseless,3,2,0.39549607,0.16655500291656034,7.784423176025054,0.16424455
noisy,noiseless,3,3,0.3968602,0.16745499040983583,7.7610190530441105,0.16530374
noisy,noiseless,3,4,0.39813003,0.16825919460751806,7.740211942171976,0.16569173
noisy,noiseless,3,5,0.3993292,0.16899327584041055,7.721305754070503,0.16671863
noisy,noiseless,3,6,0.40046334,0.1696402289586532,7.704711500568661,0.16795178
noisy,noiseless,3,7,0.40152097,0.17031172278822967,7.687554579268792,0.16872346
noisy,noiseless,3,8,0.40250665,0.1708951694369173,7.67270212975815,0.1695742
noisy,noiseless,3,9,0.40340412,0.17148126855387602,7.65783312402421,0.1694446
noisy,noiseless,3,10,0.4042432,0.17199955321229185,7.644726812185456,0.17051876
noisy,noiseless,3,11,0.40500236,0.1724902123599408,7.632355431336977,0.17088684
noisy,noiseless,3,12,0.4056952,0.1729475130746972,7.620856786088641,0.17174166
noisy,noiseless,3,13,0.4063,0.17329980414088486,7.612019281145943,0.17235315
noisy,noiseless,3,14,0.40684092,0.17360366859710397,7.60441101540609,0.17314881
noisy,noiseless,3,15,0.40732068,0.1738919099523399,7.597206223951312,0.173049
noisy,noiseless,3,16,0.4077465,0.1741391783111778,7.591035091228812,0.17355585
noisy,noiseless,3,17,0.4080833,0.174343912598704,7.585932118724363,0.17386496
noisy,noiseless,3,18,0.4083395,0.17447647151102183,7.582631302055351,0.17449212
noisy,noiseless,3,19,0.40849864,0.17458071535922362,7.5800373128126,0.17461069
noisy,noiseless,3,20,0.40860403,0.17461615321302162,7.579155835010651,0.17487645
noisy,noiseless,3,21,0.4086237,0.17459595229547287,7.579658288785431,0.17438793
noisy,noiseless,3,22,0.4085594,0.17448006735753752,7.582541797711649,0.17488107
noisy,noiseless,3,23,0.40841645,0.17429848885934526,7.587063781389607,0.1748572
noisy,noiseless,3,24,0.40819687,0.17408905372361547,7.592285353552986,0.17511272
noisy,noiseless,3,25,0.40790516,0.173823936330649,7.598904194837997,0.17513424
noisy,noiseless,3,26,0.40753332,0.17352267569131472,7.60643764192261,0.1752781
noisy,noiseless,3,27,0.4070832,0.17316754935084522,7.615334890985105,0.17462501
noisy,noiseless,3,28,0.4065513,0.1727572219363322,7.625637883442771,0.17380975
noisy,noiseless,3,29,0.4059531,0.1722495565604728,7.638418874672893,0.1738681
noisy,noiseless,3,30,0.4052661,0.17170772981525492,7.65210153641947,0.1733329
noisy,noiseless,3,31,0.40454972,0.17105867091047366,7.668549066696326,0.17316686
noisy,noiseless,3,32,0.4037554,0.1703890707275572,7.685582656428989,0.17199692
noisy,noiseless,3,33,0.40287566,0.16966072476771743,7.704186820829815,0.17198831
noisy,noiseless,3,34,0.4019221,0.16890520529085232,7.723569662119418,0.1713089
noisy,noiseless,3,35,0.4008977,0.1681331557776518,7.7434663545160864,0.17042388
noisy,noiseless,3,36,0.3997986,0.16730446238477037,7.764924752764792,0.17005381
noisy,noiseless,3,37,0.39862043,0.16642173279616174,7.787899603941758,0.16930944
noisy,noiseless,3,38,0.3973744,0.16551356009733137,7.811664198085033,0.16810837
noisy,noiseless,3,39,0.39606377,0.16451919937505327,7.83783412631392,0.16756117
noisy,noiseless,3,40,0.39466918,0.16348756406668635,7.86515277025851,0.1665824
noisy,noiseless,3,41,0.39318883,0.16235183148510302,7.895428077500989,0.16585435
noisy,noiseless,3,42,0.3916251,0.16122273564338857,7.925737139687705,0.16475174
noisy,noiseless,3,43,0.38999623,0.16000643075478344,7.958625624366178,0.16417618
noisy,noiseless,3,44,0.38830382,0.15880459479615788,7.99136936003708,0.16308795
noisy,noiseless,3,45,0.38653603,0.157528983482317,8.026395294400835,0.16245446
noisy,noiseless,3,46,0.3846831,0.15619595921687823,8.063302054940042,0.16169259
noisy,noiseless,3,47,0.3827552,0.1548601819571496,8.10060234786167,0.16038217
noisy,noiseless,3,48,0.38075492,0.15347085872097158,8.139740768523453,0.15935318
noisy,noiseless,3,49,0.37869135,0.15204688911933692,8.180224610977962,0.1586043
noisy,noiseless,3,50,0.3765583,0.15056916004054446,8.222639723303923,0.15771367
noisy,noiseless,3,51,0.37433857,0.149030631502138,8.267244582648415,0.15686187
noisy,noiseless,3,52,0.37203577,0.147425903016382,8.314262033919011,0.15563022
noisy,noiseless,3,53,0.36966747,0.1457734636385668,8.363215270759026,0.15472963
noisy,noiseless,3,54,0.3672233,0.14407271954098058,8.41418245934401,0.15456295
noisy,noiseless,3,55,0.3647061,0.1423272978481316,8.467117958550203,0.15351596
noisy,noiseless,3,56,0.36211506,0.1405936386711319,8.520343290496562,0.1527679
noisy,noiseless,3,57,0.3594632,0.13882742107525894,8.575247439281009,0.15247886
noisy,noiseless,3,58,0.35672572,0.13700155340351583,8.632745085315467,0.15185925
noisy,noiseless,3,59,0.35392886,0.13520007846503707,8.690230563461379,0.15071884
noisy,noiseless,3,60,0.35105416,0.13334059347946173,8.75037616224991,0.15055381
faket,noiseless,3,0,0.3273992,0.115424381869103,9.377024425429592,0.361448
faket,noiseless,3,1,0.3273548,0.11500928547011995,9.392670947277793,0.35935473
faket,noiseless,3,2,0.323269,0.11205287518904308,9.505769953295836,0.35547578
faket,noiseless,3,3,0.32057276,0.11009567925941408,9.58229724721392,0.3572684
faket,noiseless,3,4,0.31768972,0.10802946121965556,9.664577898806716,0.3584401
faket,noiseless,3,5,0.31497613,0.10608285451955166,9.74354802613789,0.3582941
faket,noiseless,3,6,0.3122525,0.10412160079560517,9.82459163542501,0.35785347
faket,noiseless,3,7,0.309851,0.10245063569964086,9.894853424849469,0.35703188
faket,noiseless,3,8,0.30832016,0.10128995539171794,9.944336201307497,0.35727996
faket,noiseless,3,9,0.361125,0.13632422898088797,8.654269499058959,0.37422088
faket,noiseless,3,10,0.35979652,0.13520604044669737,8.690039054796772,0.37511843
faket,noiseless,3,11,0.35837054,0.13405902978021234,8.727039280321387,0.37451676
faket,noiseless,3,12,0.3582061,0.13383117797174193,8.734426993952487,0.37409636
faket,noiseless,3,13,0.35625494,0.13231102685655058,8.784039600196607,0.37399602
faket,noiseless,3,14,0.35624027,0.13217270112114865,8.788582345379988,0.37449336
faket,noiseless,3,15,0.3547206,0.13098495968570906,8.827785692335612,0.37413788
faket,noiseless,3,16,0.3539066,0.1302993824721092,8.850576425344677,0.37371773
faket,noiseless,3,17,0.3527714,0.12943610283025603,8.879445716341088,0.37213928
faket,noiseless,3,18,0.35258785,0.12924197699426315,8.885964072689688,0.37265056
faket,noiseless,3,19,0.35100418,0.12810327536520505,8.92439766001999,0.37271124
faket,noiseless,3,20,0.35150364,0.1283987281882274,8.914392780083677,0.37272513
faket,noiseless,3,21,0.35097256,0.12798067314405265,8.928556098883,0.3719691
faket,noiseless,3,22,0.35056546,0.12764481620689908,8.939968176670332,0.37133005
faket,noiseless,3,23,0.3499227,0.12712343974967416,8.957743643525044,0.3720593
faket,noiseless,3,24,0.35015294,0.1272439246439756,8.953629442099416,0.37307262
faket,noiseless,3,25,0.34991068,0.127038572817371,8.960643938607921,0.3722847
faket,noiseless,3,26,0.34918454,0.1265269629811684,8.978169161786182,0.37226215
faket,noiseless,3,27,0.349137,0.12650465606801958,8.978934897653527,0.37080044
faket,noiseless,3,28,0.34937543,0.12666877497995999,8.973304295143574,0.37057954
faket,noiseless,3,29,0.3490349,0.1264025410239549,8.982441955030819,0.37138152
faket,noiseless,3,30,0.348822,0.12623237971162773,8.988292304613308,0.37347806
faket,noiseless,3,31,0.34904736,0.1262944012320956,8.986159017637616,0.37359375
faket,noiseless,3,32,0.34897396,0.12618266636311223,8.990002997660504,0.373514
faket,noiseless,3,33,0.3492568,0.12633286357257817,8.984836596451238,0.37416732
faket,noiseless,3,34,0.34885037,0.1260374171236316,8.995005053746478,0.37434283
faket,noiseless,3,35,0.3493691,0.12641531180620286,8.982003198020385,0.374575
faket,noiseless,3,36,0.3503787,0.12714674770940113,8.95694744178206,0.3751879
faket,noiseless,3,37,0.35076872,0.12743978701478106,8.946949630259976,0.37650165
faket,noiseless,3,38,0.35108167,0.12768349613794638,8.938652342904113,0.37743965
faket,noiseless,3,39,0.35117874,0.12771979452950805,8.937417888076055,0.38346338
faket,noiseless,3,40,0.35197905,0.128302714417938,8.91764155439087,0.38335973
faket,noiseless,3,41,0.35182288,0.12819717148001714,8.921215569090277,0.3855698
faket,noiseless,3,42,0.35335147,0.1293222038695691,8.883269028832693,0.38490576
faket,noiseless,3,43,0.3537963,0.12967151784436237,8.871554055767795,0.38589513
faket,noiseless,3,44,0.35499433,0.13058219548982317,8.841160338392314,0.38623607
faket,noiseless,3,45,0.3560003,0.13135199190271568,8.815633369182716,0.38790357
faket,noiseless,3,46,0.35635072,0.1316820708071812,8.80473352445745,0.38800353
faket,noiseless,3,47,0.3584665,0.13330710890235042,8.751466902354913,0.38773477
faket,noiseless,3,48,0.30367514,0.09730383185382424,10.11870056749084,0.369555
faket,noiseless,3,49,0.30638406,0.09907367513403631,10.040417265721167,0.37004906
faket,noiseless,3,50,0.3088511,0.10071796186857339,9.968930712062686,0.36811572
faket,noiseless,3,51,0.312257,0.10296593594638123,9.873064284730566,0.3650201
faket,noiseless,3,52,0.3149877,0.10480661858197848,9.796112906073574,0.35989097
faket,noiseless,3,53,0.3200985,0.1082249346759389,9.656726676528315,0.3463149
faket,noiseless,3,54,0.32524097,0.1117153989915218,9.518869590589361,0.33357847
faket,noiseless,3,55,0.33247805,0.11682696365136827,9.324569105323112,0.30150244
faket,noiseless,3,56,0.3406667,0.12285695752293609,9.1060024391928,0.26531824
faket,noiseless,3,57,0.30305767,0.10007250455420588,9.996852308191666,0.20635842
faket,noiseless,3,58,0.3165519,0.10931948283401705,9.61302431524418,0.18207476
faket,noiseless,3,59,0.3030837,0.10013307548277585,9.994224447285948,0.21108663
faket,noiseless,3,60,0.31658453,0.10920827655704855,9.617444465502807,0.18958116
shrec,noiseless,3,0,0.46110824,0.224275508230493,6.4921815049687766,0.20728774
shrec,noiseless,3,1,0.46110633,0.22365677621998087,6.504179392960876,0.21402217
shrec,noiseless,3,2,0.45551598,0.21837966525270364,6.607878040611524,0.18083563
shrec,noiseless,3,3,0.45180333,0.2147624901116649,6.680415691552244,0.1913096
shrec,noiseless,3,4,0.44787443,0.21095670266131314,6.758066713601857,0.18765633
shrec,noiseless,3,5,0.44415742,0.20727747227107063,6.834478961695655,0.18414557
shrec,noiseless,3,6,0.44042587,0.2035954945450057,6.912318369241424,0.19858554
shrec,noiseless,3,7,0.437163,0.20053697553355015,6.978055393048349,0.19419615
shrec,noiseless,3,8,0.43503663,0.19813367409665866,7.030417070382847,0.21409814
shrec,noiseless,3,9,0.50755954,0.26601587875115706,5.750924391276293,0.19371241
shrec,noiseless,3,10,0.50573266,0.26390603654441935,5.785506756839011,0.19180784
shrec,noiseless,3,11,0.5037781,0.2616304225503653,5.823117573754869,0.19857635
shrec,noiseless,3,12,0.5035429,0.2612075194270561,5.830143251049548,0.1994903
shrec,noiseless,3,13,0.50088286,0.25837724146191776,5.877457427775442,0.20509955
shrec,noiseless,3,14,0.50087,0.2582812748647795,5.879070786028386,0.19169277
shrec,noiseless,3,15,0.4987665,0.25578222543292006,5.921296383742107,0.21844904
shrec,noiseless,3,16,0.497604,0.25463014878697665,5.940901761865179,0.20401335
shrec,noiseless,3,17,0.4960277,0.2530564492189338,5.9678259009000945,0.20004705
shrec,noiseless,3,18,0.4957586,0.25267496019394203,5.974377940453164,0.20229582
shrec,noiseless,3,19,0.4936027,0.2505505557611528,6.011046295859059,0.20802924
shrec,noiseless,3,20,0.49427408,0.2510321210945399,6.002707043294061,0.20436004
shrec,noiseless,3,21,0.49356127,0.250260668117253,6.016074003393377,0.20879753
shrec,noiseless,3,22,0.49302098,0.24978319077063846,6.024367909466081,0.20666613
shrec,noiseless,3,23,0.49214494,0.24867150691061501,6.0437397387924685,0.21700746
shrec,noiseless,3,24,0.49247018,0.24911704213587052,6.035965612936805,0.19557902
shrec,noiseless,3,25,0.49213922,0.24877157323746812,6.041992473390771,0.20030461
shrec,noiseless,3,26,0.4911546,0.24763883847257648,6.06181241673079,0.21576908
shrec,noiseless,3,27,0.49110052,0.24782932264196833,6.058473101141005,0.18525763
shrec,noiseless,3,28,0.49144897,0.24792207654969128,6.056847991828766,0.21076548
shrec,noiseless,3,29,0.49098673,0.24778125067518167,6.059315592851197,0.17606558
shrec,noiseless,3,30,0.49070218,0.2474179728478196,6.065687556967009,0.17586818
shrec,noiseless,3,31,0.4910003,0.2475039996116834,6.064177785677906,0.20358813
shrec,noiseless,3,32,0.49089035,0.24755862072623552,6.063219456457838,0.18652196
shrec,noiseless,3,33,0.49129146,0.2480333709271616,6.05489884357122,0.16930166
shrec,noiseless,3,34,0.49073735,0.2470832996829375,6.071566074941179,0.21063522
shrec,noiseless,3,35,0.49145442,0.24789353374270734,6.0573480157621615,0.20597877
shrec,noiseless,3,36,0.49284217,0.249515728661585,6.029020726633103,0.19750178
shrec,noiseless,3,37,0.49338108,0.24972413961758222,6.025394744848933,0.22005102
shrec,noiseless,3,38,0.49379835,0.25052487003868906,6.011491544896035,0.19453362
shrec,noiseless,3,39,0.4939062,0.25040448537320403,6.013578960870667,0.20359957
shrec,noiseless,3,40,0.4949952,0.2514774906138703,5.995008819387837,0.20773989
shrec,noiseless,3,41,0.49478567,0.2514870094178191,5.994844435458972,0.19490495
shrec,noiseless,3,42,0.49689883,0.2534599041541531,5.9609073369504095,0.20989986
shrec,noiseless,3,43,0.49751437,0.25413278055484756,5.949393117466872,0.21864852
shrec,noiseless,3,44,0.4991502,0.2558860109982859,5.919534558569135,0.2099558
shrec,noiseless,3,45,0.5005154,0.25726704337506257,5.896158445594679,0.22085103
shrec,noiseless,3,46,0.50101304,0.2581204923749649,5.881775151303614,0.20069233
shrec,noiseless,3,47,0.5039228,0.2610267697260202,5.833149510980405,0.20493805
shrec,noiseless,3,48,0.42869917,0.19153219305594985,7.177582186066312,0.19036862
shrec,noiseless,3,49,0.4324047,0.19465365080504118,7.107374465072617,0.21278468
shrec,noiseless,3,50,0.43577483,0.19774391153932017,7.038968793882269,0.18936816
shrec,noiseless,3,51,0.44046003,0.20159245724286246,6.95525721428325,0.20402507
shrec,noiseless,3,52,0.44421852,0.20465561652752481,6.889763321648619,0.21199396
shrec,noiseless,3,53,0.45126763,0.2107009704025008,6.763334642045205,0.20948616
